timestamp,is_anomaly,state,label,temperatureSensor1
2025-04-07 02:05:00,False,run,Normal,71.40041302729581
2025-04-07 02:06:00,False,run,Normal,72.56762356905665
2025-04-07 02:07:00,False,run,Normal,72.25811000672759
2025-04-07 02:08:00,False,run,Normal,72.64572442321884
2025-04-07 02:09:00,False,run,Normal,72.9693306411263
2025-04-07 02:10:00,False,run,Normal,73.1186821157171
2025-04-07 02:11:00,False,run,Normal,71.94334778433019
2025-04-07 02:12:00,False,run,Normal,72.60552454173158
2025-04-07 02:13:00,False,run,Normal,72.46579186245374
2025-04-07 02:14:00,False,run,Normal,73.00710267541268
2025-04-07 02:15:00,False,run,Normal,72.45692772884986
2025-04-07 02:16:00,False,run,Normal,71.0962700446674
2025-04-07 02:17:00,False,run,Normal,72.56419156461033
2025-04-07 02:18:00,False,run,Normal,72.04025371189326
2025-04-07 02:19:00,False,run,Normal,72.10693025080889
2025-04-07 02:20:00,False,run,Normal,72.38082989524825
2025-04-07 02:21:00,False,run,Normal,72.69006914710042
2025-04-07 02:22:00,False,run,Normal,71.82709702804226
2025-04-07 02:23:00,False,run,Normal,72.45740344882013
2025-04-07 02:24:00,False,run,Normal,71.48122048369433
2025-04-07 02:25:00,False,run,Normal,72.25588103043853
2025-04-07 02:26:00,False,run,Normal,71.24955247312737
2025-04-07 02:27:00,False,run,Normal,72.82750937580582
2025-04-07 02:28:00,False,run,Normal,72.48022967214209
2025-04-07 02:29:00,False,run,Normal,71.08444318838994
2025-04-07 02:30:00,False,run,Normal,72.81514620191959
2025-04-07 02:31:00,False,run,Normal,73.454904528025
2025-04-07 02:32:00,False,run,Normal,72.80117298476141
2025-04-07 02:33:00,False,run,Normal,72.86646292008648
2025-04-07 02:34:00,False,run,Normal,72.98761314794112
2025-04-07 02:35:00,False,run,Normal,73.38581620824696
2025-04-07 02:36:00,False,run,Normal,70.84316165200582
2025-04-07 02:37:00,False,run,Normal,73.54036259760123
2025-04-07 02:38:00,False,run,Normal,71.02201029047777
2025-04-07 02:39:00,False,run,Normal,73.02058260083768
2025-04-07 02:40:00,False,run,Normal,72.7192438633276
2025-04-07 02:41:00,False,run,Normal,73.64450575754327
2025-04-07 02:42:00,False,run,Normal,72.7591369733612
2025-04-07 02:43:00,False,run,Normal,72.36210205021614
2025-04-07 02:44:00,False,run,Normal,73.94247742180735
2025-04-07 02:45:00,False,run,Normal,73.23770734267994
2025-04-07 02:46:00,False,run,Normal,72.49396985488079
2025-04-07 02:47:00,False,run,Normal,72.21351057935824
2025-04-07 02:48:00,False,run,Normal,72.99928305704233
2025-04-07 02:49:00,False,run,Normal,72.26931843119851
2025-04-07 02:50:00,False,run,Normal,73.93463449425367
2025-04-07 02:51:00,False,run,Normal,72.24066690455496
2025-04-07 02:52:00,False,run,Normal,73.32569214841301
2025-04-07 02:53:00,False,run,Normal,73.20826020622943
2025-04-07 02:54:00,False,run,Normal,72.34789357656517
2025-04-07 02:55:00,False,run,Normal,74.79844992107502
2025-04-07 02:56:00,False,run,Normal,72.28678159834767
2025-04-07 02:57:00,False,run,Normal,72.65598871930762
2025-04-07 02:58:00,False,run,Normal,72.36869287723435
2025-04-07 02:59:00,False,run,Normal,72.88376253418701
2025-04-07 03:00:00,False,run,Normal,72.8594431977315
2025-04-07 03:01:00,False,run,Normal,72.9157376436677
2025-04-07 03:02:00,False,run,Normal,72.2083111026258
2025-04-07 03:03:00,False,run,Normal,72.0575359278461
2025-04-07 03:04:00,False,run,Normal,71.98669867956755
2025-04-07 03:05:00,False,run,Normal,72.9845899058179
2025-04-07 03:06:00,False,run,Normal,72.92342483372562
2025-04-07 03:07:00,False,run,Normal,74.08490693326452
2025-04-07 03:08:00,False,run,Normal,73.32135800022061
2025-04-07 03:09:00,False,run,Normal,72.87891900929623
2025-04-07 03:10:00,False,run,Normal,73.85057458862345
2025-04-07 03:11:00,False,run,Normal,73.45496177193385
2025-04-07 03:12:00,False,run,Normal,72.62401646434108
2025-04-07 03:13:00,False,run,Normal,72.16135652828405
2025-04-07 03:14:00,False,run,Normal,72.93906637125424
2025-04-07 03:15:00,False,run,Normal,73.78264856527427
2025-04-07 03:16:00,False,run,Normal,74.06078162887536
2025-04-07 03:17:00,False,run,Normal,72.92995264648735
2025-04-07 03:18:00,False,run,Normal,73.92731075206021
2025-04-07 03:19:00,False,run,Normal,74.07729645016427
2025-04-07 03:20:00,False,run,Normal,72.59361216916926
2025-04-07 03:21:00,False,run,Normal,74.24619431284114
2025-04-07 03:22:00,False,run,Normal,74.09632672748123
2025-04-07 03:23:00,False,run,Normal,73.7960904083343
2025-04-07 03:24:00,False,run,Normal,74.1838276519716
2025-04-07 03:25:00,False,run,Normal,72.99593234805198
2025-04-07 03:26:00,False,run,Normal,73.30303680381505
2025-04-07 03:27:00,False,run,Normal,72.5484807284673
2025-04-07 03:28:00,False,run,Normal,73.27494544589369
2025-04-07 03:29:00,False,run,Normal,73.05633549344817
2025-04-07 03:30:00,False,run,Normal,72.63587936666154
2025-04-07 03:31:00,False,run,Normal,73.6639759197412
2025-04-07 03:32:00,False,run,Normal,74.23780000640527
2025-04-07 03:33:00,False,run,Normal,72.65761872115174
2025-04-07 03:34:00,False,run,Normal,73.58639246617707
2025-04-07 03:35:00,False,run,Normal,71.43061563348249
2025-04-07 03:36:00,False,run,Normal,73.10873934219093
2025-04-07 03:37:00,False,run,Normal,73.56099453964174
2025-04-07 03:38:00,False,run,Normal,73.71315241151939
2025-04-07 03:39:00,False,run,Normal,72.65221765366043
2025-04-07 03:40:00,False,run,Normal,73.09327404503001
2025-04-07 03:41:00,False,run,Normal,73.41308695475341
2025-04-07 03:42:00,False,run,Normal,73.99707438308062
2025-04-07 03:43:00,False,run,Normal,73.66261139780745
2025-04-07 03:44:00,False,run,Normal,73.40846315104386
2025-04-07 03:45:00,False,run,Normal,72.95490639681896
2025-04-07 03:46:00,False,run,Normal,74.00076133344871
2025-04-07 03:47:00,False,run,Normal,73.65643707857483
2025-04-07 03:48:00,False,run,Normal,73.84147228963143
2025-04-07 03:49:00,False,run,Normal,73.92455191753388
2025-04-07 03:50:00,False,run,Normal,72.70420956654037
2025-04-07 03:51:00,False,run,Normal,75.01739761113996
2025-04-07 03:52:00,False,run,Normal,74.47161989298732
2025-04-07 03:53:00,False,run,Normal,73.73781242619363
2025-04-07 03:54:00,False,run,Normal,73.1841491048831
2025-04-07 03:55:00,False,run,Normal,74.51628949761849
2025-04-07 03:56:00,False,run,Normal,73.3581371601736
2025-04-07 03:57:00,False,run,Normal,73.3874965426058
2025-04-07 03:58:00,False,run,Normal,72.24877991767694
2025-04-07 03:59:00,False,run,Normal,73.7866757252546
2025-04-07 04:00:00,False,run,Normal,73.05356929082215
2025-04-07 04:01:00,False,run,Normal,75.29064652229964
2025-04-07 04:02:00,False,run,Normal,72.74060895245361
2025-04-07 04:03:00,False,run,Normal,74.38967159797036
2025-04-07 04:04:00,False,run,Normal,73.9863754563938
2025-04-07 04:05:00,False,run,Normal,74.48531857689454
2025-04-07 04:06:00,False,run,Normal,74.74360870112022
2025-04-07 04:07:00,False,run,Normal,74.05304832302643
2025-04-07 04:08:00,False,run,Normal,72.65442168696684
2025-04-07 04:09:00,False,run,Normal,74.72809572821963
2025-04-07 04:10:00,False,run,Normal,74.0468477047043
2025-04-07 04:11:00,False,run,Normal,74.09244920835592
2025-04-07 04:12:00,False,run,Normal,74.62542928101912
2025-04-07 04:13:00,False,run,Normal,74.19554108042381
2025-04-07 04:14:00,False,run,Normal,73.55014988899252
2025-04-07 04:15:00,False,run,Normal,75.153004602216
2025-04-07 04:16:00,False,run,Normal,75.40741559846106
2025-04-07 04:17:00,False,run,Normal,74.21657937400867
2025-04-07 04:18:00,False,run,Normal,74.1180616848198
2025-04-07 04:19:00,False,run,Normal,73.94767327392223
2025-04-07 04:20:00,False,run,Normal,75.29053681174305
2025-04-07 04:21:00,False,run,Normal,74.87911651760533
2025-04-07 04:22:00,False,run,Normal,74.09488877331209
2025-04-07 04:23:00,False,run,Normal,73.59990840025384
2025-04-07 04:24:00,False,run,Normal,73.89754748835685
2025-04-07 04:25:00,False,run,Normal,74.25434862844
2025-04-07 04:26:00,False,run,Normal,75.69853597588036
2025-04-07 04:27:00,False,run,Normal,74.19234712727548
2025-04-07 04:28:00,False,run,Normal,74.06823335783096
2025-04-07 04:29:00,False,run,Normal,74.5853788379322
2025-04-07 04:30:00,False,run,Normal,74.80983332511258
2025-04-07 04:31:00,False,run,Normal,75.5916800025364
2025-04-07 04:32:00,False,run,Normal,74.89849255724216
2025-04-07 04:33:00,False,run,Normal,74.72891827721165
2025-04-07 04:34:00,False,run,Normal,73.34917493329314
2025-04-07 04:35:00,False,run,Normal,74.58001008947996
2025-04-07 04:36:00,False,run,Normal,75.76156141216045
2025-04-07 04:37:00,False,run,Normal,74.89216917511865
2025-04-07 04:38:00,False,run,Normal,74.14289152537691
2025-04-07 04:39:00,False,run,Normal,74.24782186874022
2025-04-07 04:40:00,False,run,Normal,75.42398911863519
2025-04-07 04:41:00,False,run,Normal,74.84116005642134
2025-04-07 04:42:00,False,run,Normal,74.49914734886553
2025-04-07 04:43:00,False,run,Normal,74.20217698481798
2025-04-07 04:44:00,False,run,Normal,74.98199365562478
2025-04-07 04:45:00,False,run,Normal,74.16418129937016
2025-04-07 04:46:00,False,run,Normal,75.31751838972959
2025-04-07 04:47:00,False,run,Normal,74.69775165901818
2025-04-07 04:48:00,False,run,Normal,75.66213829890383
2025-04-07 04:49:00,False,run,Normal,74.06066821536214
2025-04-07 04:50:00,False,run,Normal,75.02430929955281
2025-04-07 04:51:00,False,run,Normal,74.37027094029713
2025-04-07 04:52:00,False,run,Normal,75.33075219501197
2025-04-07 04:53:00,False,run,Normal,75.30757975188227
2025-04-07 04:54:00,False,run,Normal,75.29660935019118
2025-04-07 04:55:00,False,run,Normal,76.05320931760616
2025-04-07 04:56:00,False,run,Normal,74.86298824016545
2025-04-07 04:57:00,False,run,Normal,74.8198432871272
2025-04-07 04:58:00,False,run,Normal,74.15218574800025
2025-04-07 04:59:00,False,run,Normal,75.34533367055931
2025-04-07 05:00:00,False,run,Normal,74.52532324961734
2025-04-07 05:01:00,False,run,Normal,75.38697517680919
2025-04-07 05:02:00,False,run,Normal,74.65644856068208
2025-04-07 05:03:00,False,run,Normal,73.90367443913095
2025-04-07 05:04:00,False,run,Normal,74.85265551057645
2025-04-07 05:05:00,False,run,Normal,74.51489840657337
2025-04-07 05:06:00,False,run,Normal,74.70734159723925
2025-04-07 05:07:00,False,run,Normal,74.52570821679572
2025-04-07 05:08:00,False,run,Normal,74.96733458287
2025-04-07 05:09:00,False,run,Normal,74.89372096992469
2025-04-07 05:10:00,False,run,Normal,76.133623770776
2025-04-07 05:11:00,False,run,Normal,74.35437077833852
2025-04-07 05:12:00,False,run,Normal,75.16407552885349
2025-04-07 05:13:00,False,run,Normal,74.52017356627829
2025-04-07 05:14:00,False,run,Normal,73.61769046499539
2025-04-07 05:15:00,False,run,Normal,75.28960041446459
2025-04-07 05:16:00,False,run,Normal,73.35515375670512
2025-04-07 05:17:00,False,run,Normal,73.21494185803759
2025-04-07 05:18:00,False,run,Normal,75.06322371626585
2025-04-07 05:19:00,False,run,Normal,75.6794686485913
2025-04-07 05:20:00,False,run,Normal,73.70016375762495
2025-04-07 05:21:00,False,run,Normal,75.36394029602125
2025-04-07 05:22:00,False,run,Normal,75.82811169208188
2025-04-07 05:23:00,False,run,Normal,75.2617891822821
2025-04-07 05:24:00,False,run,Normal,76.02923807128128
2025-04-07 05:25:00,False,run,Normal,74.77776447510712
2025-04-07 05:26:00,False,run,Normal,75.50038029921463
2025-04-07 05:27:00,False,run,Normal,74.22113213854546
2025-04-07 05:28:00,False,run,Normal,75.23672366671524
2025-04-07 05:29:00,False,run,Normal,75.03062196213891
2025-04-07 05:30:00,False,run,Normal,74.31325678844779
2025-04-07 05:31:00,False,run,Normal,75.08872658639507
2025-04-07 05:32:00,False,run,Normal,74.22747449043071
2025-04-07 05:33:00,False,run,Normal,74.210297525859
2025-04-07 05:34:00,False,run,Normal,75.9077097295391
2025-04-07 05:35:00,False,run,Normal,73.99650379690837
2025-04-07 05:36:00,False,run,Normal,76.41720653330977
2025-04-07 05:37:00,False,run,Normal,75.19260573795097
2025-04-07 05:38:00,False,run,Normal,75.66279608866616
2025-04-07 05:39:00,False,run,Normal,74.48082308799454
2025-04-07 05:40:00,False,run,Normal,74.9164815249109
2025-04-07 05:41:00,False,run,Normal,74.73613196499831
2025-04-07 05:42:00,False,run,Normal,75.07988871109124
2025-04-07 05:43:00,False,run,Normal,75.53745474697442
2025-04-07 05:44:00,False,run,Normal,74.88976543814303
2025-04-07 05:45:00,False,run,Normal,75.15760242892586
2025-04-07 05:46:00,False,run,Normal,74.50034578877899
2025-04-07 05:47:00,False,run,Normal,75.51746620373368
2025-04-07 05:48:00,False,run,Normal,76.53945842782642
2025-04-07 05:49:00,False,run,Normal,74.6081736087008
2025-04-07 05:50:00,False,run,Normal,76.75501833498362
2025-04-07 05:51:00,False,run,Normal,75.07251378484935
2025-04-07 05:52:00,False,run,Normal,76.05590159048982
2025-04-07 05:53:00,False,run,Normal,74.89479662408104
2025-04-07 05:54:00,False,run,Normal,76.46147546484535
2025-04-07 05:55:00,False,run,Normal,75.87021703558393
2025-04-07 05:56:00,False,run,Normal,75.10915855428017
2025-04-07 05:57:00,False,run,Normal,74.53809122353857
2025-04-07 05:58:00,False,run,Normal,77.02203516439305
2025-04-07 05:59:00,False,run,Normal,76.34442636229117
2025-04-07 06:00:00,False,run,Normal,74.71108738146738
2025-04-07 06:01:00,False,run,Normal,75.15404288951724
2025-04-07 06:02:00,False,run,Normal,75.16727629958761
2025-04-07 06:03:00,False,run,Normal,75.77533689343203
2025-04-07 06:04:00,False,run,Normal,75.59485668530118
2025-04-07 06:05:00,False,run,Normal,75.17472975568118
2025-04-07 06:06:00,False,run,Normal,75.66725904509609
2025-04-07 06:07:00,False,run,Normal,75.29091519673896
2025-04-07 06:08:00,False,run,Normal,76.07907773692851
2025-04-07 06:09:00,False,run,Normal,75.9554073223253
2025-04-07 06:10:00,False,run,Normal,76.7663205246401
2025-04-07 06:11:00,False,run,Normal,74.55198240106867
2025-04-07 06:12:00,False,run,Normal,75.44378654077823
2025-04-07 06:13:00,False,run,Normal,75.51809966219511
2025-04-07 06:14:00,False,run,Normal,76.8484979651157
2025-04-07 06:15:00,False,run,Normal,75.08540376919326
2025-04-07 06:16:00,False,run,Normal,74.40978488753956
2025-04-07 06:17:00,False,run,Normal,74.37385931403446
2025-04-07 06:18:00,False,run,Normal,75.58857276909487
2025-04-07 06:19:00,False,run,Normal,75.00199356180023
2025-04-07 06:20:00,False,run,Normal,76.55286073935694
2025-04-07 06:21:00,False,run,Normal,76.1934873924262
2025-04-07 06:22:00,False,run,Normal,75.18917882788321
2025-04-07 06:23:00,False,run,Normal,76.78280771423385
2025-04-07 06:24:00,False,run,Normal,75.61733986042232
2025-04-07 06:25:00,False,run,Normal,74.61787911820733
2025-04-07 06:26:00,False,run,Normal,76.23583189781458
2025-04-07 06:27:00,False,run,Normal,76.11266905652676
2025-04-07 06:28:00,False,run,Normal,75.14220005196461
2025-04-07 06:29:00,False,run,Normal,75.42591651812195
2025-04-07 06:30:00,False,run,Normal,76.38922361265222
2025-04-07 06:31:00,False,run,Normal,76.53212222330932
2025-04-07 06:32:00,False,run,Normal,75.99464938273668
2025-04-07 06:33:00,False,run,Normal,76.03556107958764
2025-04-07 06:34:00,False,run,Normal,75.77429790202842
2025-04-07 06:35:00,False,run,Normal,75.97561902998504
2025-04-07 06:36:00,False,run,Normal,76.51132185166945
2025-04-07 06:37:00,False,run,Normal,75.88811093448508
2025-04-07 06:38:00,False,run,Normal,75.85413437972986
2025-04-07 06:39:00,False,run,Normal,74.89413814248043
2025-04-07 06:40:00,False,run,Normal,76.80698365268027
2025-04-07 06:41:00,False,run,Normal,75.3228041765662
2025-04-07 06:42:00,False,run,Normal,75.53021240086123
2025-04-07 06:43:00,False,run,Normal,75.71756540429017
2025-04-07 06:44:00,False,run,Normal,75.18033974627258
2025-04-07 06:45:00,False,run,Normal,76.44227643311947
2025-04-07 06:46:00,False,run,Normal,75.40775276641675
2025-04-07 06:47:00,False,run,Normal,76.2337458510506
2025-04-07 06:48:00,False,run,Normal,76.27706049605689
2025-04-07 06:49:00,False,run,Normal,75.84339139637314
2025-04-07 06:50:00,False,run,Normal,74.03569692753815
2025-04-07 06:51:00,False,run,Normal,76.40217873563452
2025-04-07 06:52:00,False,run,Normal,76.86138162300803
2025-04-07 06:53:00,False,run,Normal,74.40287628413913
2025-04-07 06:54:00,False,run,Normal,76.93884044031935
2025-04-07 06:55:00,False,run,Normal,76.04529392852103
2025-04-07 06:56:00,False,run,Normal,75.45685315575956
2025-04-07 06:57:00,False,run,Normal,75.1041788728499
2025-04-07 06:58:00,False,run,Normal,76.42731577074792
2025-04-07 06:59:00,False,run,Normal,75.57267135860637
2025-04-07 07:00:00,False,run,Normal,75.97408425155167
2025-04-07 07:01:00,False,run,Normal,74.6169592489108
2025-04-07 07:02:00,False,run,Normal,76.7887149429718
2025-04-07 07:03:00,False,run,Normal,75.64755842081985
2025-04-07 07:04:00,False,run,Normal,76.01599094881267
2025-04-07 07:05:00,False,run,Normal,76.08789769932464
2025-04-07 07:06:00,False,run,Normal,77.53473861187601
2025-04-07 07:07:00,False,run,Normal,75.07171026111682
2025-04-07 07:08:00,False,run,Normal,75.112053055726
2025-04-07 07:09:00,False,run,Normal,75.36341689740057
2025-04-07 07:10:00,False,run,Normal,74.81352282092192
2025-04-07 07:11:00,False,run,Normal,75.44129384942684
2025-04-07 07:12:00,False,run,Normal,76.39228803751276
2025-04-07 07:13:00,False,run,Normal,76.16469150385046
2025-04-07 07:14:00,False,run,Normal,75.79949138243768
2025-04-07 07:15:00,False,run,Normal,74.83396972177533
2025-04-07 07:16:00,False,run,Normal,75.50041658191412
2025-04-07 07:17:00,False,run,Normal,75.96433600177072
2025-04-07 07:18:00,False,run,Normal,76.41476742898273
2025-04-07 07:19:00,False,run,Normal,76.4469450605986
2025-04-07 07:20:00,False,run,Normal,74.72142284259411
2025-04-07 07:21:00,False,run,Normal,75.83420883525116
2025-04-07 07:22:00,False,run,Normal,75.5953729063349
2025-04-07 07:23:00,False,run,Normal,77.28865525684088
2025-04-07 07:24:00,False,run,Normal,75.03927997138344
2025-04-07 07:25:00,False,run,Normal,75.09485836819867
2025-04-07 07:26:00,False,run,Normal,74.86047460381964
2025-04-07 07:27:00,False,run,Normal,76.8776978861891
2025-04-07 07:28:00,False,run,Normal,75.9180073792426
2025-04-07 07:29:00,False,run,Normal,75.56501619093318
2025-04-07 07:30:00,False,run,Normal,75.60905746473146
2025-04-07 07:31:00,False,run,Normal,75.17821647110125
2025-04-07 07:32:00,False,run,Normal,76.0102678372284
2025-04-07 07:33:00,False,run,Normal,76.26023725006566
2025-04-07 07:34:00,False,run,Normal,76.89186634521897
2025-04-07 07:35:00,False,run,Normal,76.79980217990868
2025-04-07 07:36:00,False,run,Normal,76.61495904546145
2025-04-07 07:37:00,False,run,Normal,76.65019250528816
2025-04-07 07:38:00,False,run,Normal,75.17640804257216
2025-04-07 07:39:00,False,run,Normal,77.0312680831294
2025-04-07 07:40:00,False,run,Normal,76.09719157940141
2025-04-07 07:41:00,False,run,Normal,77.51330694567471
2025-04-07 07:42:00,False,run,Normal,76.06549346485588
2025-04-07 07:43:00,False,run,Normal,76.63177907694494
2025-04-07 07:44:00,False,run,Normal,75.20673402965197
2025-04-07 07:45:00,False,run,Normal,75.90580233165677
2025-04-07 07:46:00,False,run,Normal,77.99753246797925
2025-04-07 07:47:00,False,run,Normal,76.0557297879005
2025-04-07 07:48:00,False,run,Normal,76.41922384231141
2025-04-07 07:49:00,False,run,Normal,76.13635555323486
2025-04-07 07:50:00,False,run,Normal,75.62574594747468
2025-04-07 07:51:00,False,run,Normal,75.76675408346938
2025-04-07 07:52:00,False,run,Normal,75.1348903965593
2025-04-07 07:53:00,False,run,Normal,76.79388709693896
2025-04-07 07:54:00,False,run,Normal,75.89603890131035
2025-04-07 07:55:00,False,run,Normal,75.71192583296178
2025-04-07 07:56:00,False,run,Normal,77.73202196103108
2025-04-07 07:57:00,False,run,Normal,75.40773059175919
2025-04-07 07:58:00,False,run,Normal,75.89646438044458
2025-04-07 07:59:00,False,run,Normal,76.09403810815895
2025-04-07 08:00:00,False,off,Normal,20.0
2025-04-07 08:01:00,False,off,Normal,20.0
2025-04-07 08:02:00,False,off,Normal,20.0
2025-04-07 08:03:00,False,off,Normal,20.0
2025-04-07 08:04:00,False,off,Normal,20.0
2025-04-07 08:05:00,False,off,Normal,20.0
2025-04-07 08:06:00,False,off,Normal,20.0
2025-04-07 08:07:00,False,off,Normal,20.0
2025-04-07 08:08:00,False,off,Normal,20.0
2025-04-07 08:09:00,False,off,Normal,20.0
2025-04-07 08:10:00,False,off,Normal,20.0
2025-04-07 08:11:00,False,off,Normal,20.0
2025-04-07 08:12:00,False,off,Normal,20.0
2025-04-07 08:13:00,False,off,Normal,20.0
2025-04-07 08:14:00,False,off,Normal,20.0
2025-04-07 08:15:00,False,off,Normal,20.0
2025-04-07 08:16:00,False,off,Normal,20.0
2025-04-07 08:17:00,False,off,Normal,20.0
2025-04-07 08:18:00,False,off,Normal,20.0
