timestamp,is_anomaly,state,label,output
2025-04-07 00:58:00,False,long_fiber,Normal,654.2567644238992
2025-04-07 00:59:00,False,long_fiber,Normal,657.7842682121327
2025-04-07 01:00:00,False,long_fiber,Normal,653.7135126087131
2025-04-07 01:01:00,False,long_fiber,Normal,657.183917064983
2025-04-07 01:02:00,False,long_fiber,Normal,657.6992640979386
2025-04-07 01:03:00,False,long_fiber,Normal,651.4960231716891
2025-04-07 01:04:00,False,long_fiber,Normal,657.7687287439288
2025-04-07 01:05:00,False,long_fiber,Normal,665.5120880308195
2025-04-07 01:06:00,False,long_fiber,Normal,663.2491287250922
2025-04-07 01:07:00,False,long_fiber,Normal,661.2272516199882
2025-04-07 01:08:00,False,long_fiber,Normal,661.2433843954195
2025-04-07 01:09:00,False,long_fiber,Normal,654.7889217219556
2025-04-07 01:10:00,False,long_fiber,Normal,659.9972155883002
2025-04-07 01:11:00,False,long_fiber,Normal,662.6773205776126
2025-04-07 01:12:00,False,long_fiber,Normal,657.376611513177
2025-04-07 01:13:00,False,long_fiber,Normal,653.8234225755076
2025-04-07 01:14:00,False,long_fiber,Normal,653.0163628883213
2025-04-07 01:15:00,False,long_fiber,Normal,659.304009612796
2025-04-07 01:16:00,False,long_fiber,Normal,660.5347201656726
2025-04-07 01:17:00,False,long_fiber,Normal,656.0019001452591
2025-04-07 01:18:00,False,long_fiber,Normal,661.7836135631142
2025-04-07 01:19:00,False,long_fiber,Normal,652.983061179667
2025-04-07 01:20:00,False,long_fiber,Normal,652.7931652463244
2025-04-07 01:21:00,False,long_fiber,Normal,663.1998578832387
2025-04-07 01:22:00,False,long_fiber,Normal,659.4005365507998
2025-04-07 01:23:00,False,long_fiber,Normal,656.3774883594793
2025-04-07 01:24:00,False,long_fiber,Normal,654.4811818353606
2025-04-07 01:25:00,False,long_fiber,Normal,663.491226846361
2025-04-07 01:26:00,False,long_fiber,Normal,660.5673788178914
2025-04-07 01:27:00,False,long_fiber,Normal,650.3803627104587
2025-04-07 01:28:00,False,long_fiber,Normal,661.1250409655871
2025-04-07 01:29:00,False,long_fiber,Normal,653.2285552799599
2025-04-07 01:30:00,False,short_fiber,Normal,342.6185128981522
2025-04-07 01:31:00,False,short_fiber,Normal,347.79807966385783
2025-04-07 01:32:00,False,short_fiber,Normal,346.28551655586887
2025-04-07 01:33:00,False,short_fiber,Normal,350.497724010638
2025-04-07 01:34:00,False,short_fiber,Normal,342.3151426475621
2025-04-07 01:35:00,False,short_fiber,Normal,356.7252701653359
2025-04-07 01:36:00,False,short_fiber,Normal,348.96917155383505
2025-04-07 01:37:00,False,short_fiber,Normal,346.2214213272296
2025-04-07 01:38:00,False,short_fiber,Normal,357.1195861877877
2025-04-07 01:39:00,False,short_fiber,Normal,348.73258705563336
2025-04-07 01:40:00,False,short_fiber,Normal,342.7371507706238
2025-04-07 01:41:00,False,short_fiber,Normal,359.99990553742623
2025-04-07 01:42:00,False,short_fiber,Normal,350.25310542146025
2025-04-07 01:43:00,False,short_fiber,Normal,357.5392743785264
2025-04-07 01:44:00,False,short_fiber,Normal,349.83249564614044
2025-04-07 01:45:00,False,short_fiber,Normal,362.00940197678204
2025-04-07 01:46:00,False,short_fiber,Normal,357.0215704834323
2025-04-07 01:47:00,False,short_fiber,Normal,347.106685773022
2025-04-07 01:48:00,False,short_fiber,Normal,356.7227724748374
2025-04-07 01:49:00,False,short_fiber,Normal,350.5939117762395
2025-04-07 01:50:00,False,short_fiber,Normal,358.0923020639256
2025-04-07 01:51:00,False,short_fiber,Normal,350.8697279811614
2025-04-07 01:52:00,False,short_fiber,Normal,352.0160349713829
2025-04-07 01:53:00,False,short_fiber,Normal,341.213042007229
2025-04-07 01:54:00,False,short_fiber,Normal,356.11726418758934
2025-04-07 01:55:00,False,short_fiber,Normal,357.5615349890949
2025-04-07 01:56:00,False,short_fiber,Normal,355.9900028690791
2025-04-07 01:57:00,False,short_fiber,Normal,355.0841728272238
2025-04-07 01:58:00,False,short_fiber,Normal,348.9929541336602
2025-04-07 01:59:00,False,short_fiber,Normal,359.79247766676446
2025-04-07 02:00:00,False,hurd,Normal,1397.1228141198321
2025-04-07 02:01:00,False,hurd,Normal,1391.115857738891
2025-04-07 02:02:00,False,hurd,Normal,1380.3816476795475
2025-04-07 02:03:00,False,hurd,Normal,1408.5887666054177
2025-04-07 02:04:00,False,hurd,Normal,1384.8649312308212
2025-04-07 02:05:00,False,hurd,Normal,1398.0014886428044
2025-04-07 02:06:00,False,hurd,Normal,1391.6547524650518
2025-04-07 02:07:00,False,hurd,Normal,1408.6520903196113
2025-04-07 02:08:00,False,hurd,Normal,1408.7402918649605
2025-04-07 02:09:00,False,hurd,Normal,1400.1751800978557
2025-04-07 02:10:00,False,hurd,Normal,1416.0324717360184
2025-04-07 02:11:00,False,hurd,Normal,1407.8881671412505
2025-04-07 02:12:00,False,hurd,Normal,1412.8132678181141
2025-04-07 02:13:00,False,hurd,Normal,1407.2504143116794
2025-04-07 02:14:00,False,hurd,Normal,1410.4937053420385
2025-04-07 02:15:00,False,hurd,Normal,1405.6554691296155
2025-04-07 02:16:00,False,hurd,Normal,1416.6133985249924
2025-04-07 02:17:00,False,hurd,Normal,1408.9138970688848
2025-04-07 02:18:00,False,hurd,Normal,1388.64771205317
2025-04-07 02:19:00,False,hurd,Normal,1397.1943566018165
2025-04-07 02:20:00,False,hurd,Normal,1410.4160696943588
2025-04-07 02:21:00,False,hurd,Normal,1392.951062307129
2025-04-07 02:22:00,False,hurd,Normal,1415.0863866715574
2025-04-07 02:23:00,False,hurd,Normal,1416.402460525154
2025-04-07 02:24:00,False,hurd,Normal,1406.8146132732193
2025-04-07 02:25:00,False,hurd,Normal,1396.5695159811303
2025-04-07 02:26:00,False,hurd,Normal,1387.2201521930656
2025-04-07 02:27:00,False,hurd,Normal,1421.0097503386705
2025-04-07 02:28:00,False,hurd,Normal,1400.0601126430324
2025-04-07 02:29:00,False,hurd,Normal,1411.872271772373
2025-04-07 02:30:00,False,hurd,Normal,1413.9848244795594
2025-04-07 02:31:00,False,hurd,Normal,1409.0175195006677
2025-04-07 02:32:00,False,hurd,Normal,1398.5827113981204
2025-04-07 02:33:00,False,hurd,Normal,1402.9920513131015
2025-04-07 02:34:00,False,hurd,Normal,1403.7409851482169
2025-04-07 02:35:00,False,hurd,Normal,1392.8181719392207
2025-04-07 02:36:00,False,hurd,Normal,1402.570221014338
2025-04-07 02:37:00,False,hurd,Normal,1417.1113867108372
2025-04-07 02:38:00,False,hurd,Normal,1425.037741752327
2025-04-07 02:39:00,False,hurd,Normal,1409.51962545922
2025-04-07 02:40:00,False,hurd,Normal,1403.2691789603477
2025-04-07 02:41:00,False,hurd,Normal,1417.64511925128
2025-04-07 02:42:00,False,hurd,Normal,1415.4111763264189
2025-04-07 02:43:00,False,hurd,Normal,1414.4099727595142
2025-04-07 02:44:00,False,hurd,Normal,1419.689068040325
2025-04-07 02:45:00,False,hurd,Normal,1410.7770640940819
2025-04-07 02:46:00,False,hurd,Normal,1416.2963609403675
2025-04-07 02:47:00,False,hurd,Normal,1413.9127214924436
2025-04-07 02:48:00,False,hurd,Normal,1408.3849830103657
2025-04-07 02:49:00,False,hurd,Normal,1420.105320656694
2025-04-07 02:50:00,False,hurd,Normal,1423.267942040745
2025-04-07 02:51:00,False,hurd,Normal,1424.2581171837885
2025-04-07 02:52:00,False,hurd,Normal,1409.4184576176347
2025-04-07 02:53:00,False,hurd,Normal,1420.6562567237415
2025-04-07 02:54:00,False,hurd,Normal,1407.6903239240942
2025-04-07 02:55:00,False,hurd,Normal,1403.0140921001469
2025-04-07 02:56:00,False,hurd,Normal,1413.039876994634
2025-04-07 02:57:00,False,hurd,Normal,1421.8412345290221
2025-04-07 02:58:00,False,hurd,Normal,1423.0367597915965
2025-04-07 02:59:00,False,hurd,Normal,1410.458478559791
2025-04-07 03:00:00,False,hurd,Normal,1431.9060992219297
2025-04-07 03:01:00,False,hurd,Normal,1406.1819419220365
2025-04-07 03:02:00,False,hurd,Normal,1407.9874896473075
2025-04-07 03:03:00,False,hurd,Normal,1395.9256464873185
2025-04-07 03:04:00,False,hurd,Normal,1420.3679241523153
2025-04-07 03:05:00,False,hurd,Normal,1413.3826837513407
2025-04-07 03:06:00,False,hurd,Normal,1409.308104331703
2025-04-07 03:07:00,False,hurd,Normal,1414.8363673214908
2025-04-07 03:08:00,False,hurd,Normal,1420.3937164046556
2025-04-07 03:09:00,False,hurd,Normal,1400.3539061971417
2025-04-07 03:10:00,False,hurd,Normal,1409.7908349335917
2025-04-07 03:11:00,False,hurd,Normal,1394.5093497783469
2025-04-07 03:12:00,False,hurd,Normal,1443.1249113400897
2025-04-07 03:13:00,False,hurd,Normal,1415.6684777291152
2025-04-07 03:14:00,False,hurd,Normal,1412.5955693913209
2025-04-07 03:15:00,False,hurd,Normal,1421.8834152315362
2025-04-07 03:16:00,False,hurd,Normal,1411.6254511416073
2025-04-07 03:17:00,False,hurd,Normal,1420.457480024212
2025-04-07 03:18:00,False,hurd,Normal,1432.6161373660582
2025-04-07 03:19:00,False,hurd,Normal,1400.7711489109524
2025-04-07 03:20:00,False,hurd,Normal,1415.0957658431873
2025-04-07 03:21:00,False,hurd,Normal,1423.8956914179037
2025-04-07 03:22:00,False,hurd,Normal,1423.675719730574
2025-04-07 03:23:00,False,hurd,Normal,1438.189638010552
2025-04-07 03:24:00,False,hurd,Normal,1405.3938675012346
2025-04-07 03:25:00,False,hurd,Normal,1401.7970814151058
2025-04-07 03:26:00,False,hurd,Normal,1439.4609158920425
2025-04-07 03:27:00,False,hurd,Normal,1428.245998841926
2025-04-07 03:28:00,False,hurd,Normal,1428.3660282133737
2025-04-07 03:29:00,False,hurd,Normal,1415.5338658138717
2025-04-07 03:30:00,False,hurd,Normal,1418.1194967194815
2025-04-07 03:31:00,False,hurd,Normal,1419.9522433659706
2025-04-07 03:32:00,False,hurd,Normal,1416.464143506042
2025-04-07 03:33:00,False,hurd,Normal,1405.4719709008198
2025-04-07 03:34:00,False,hurd,Normal,1428.4271094998828
2025-04-07 03:35:00,False,hurd,Normal,1428.7721027243247
2025-04-07 03:36:00,False,hurd,Normal,1420.2223926402273
2025-04-07 03:37:00,False,hurd,Normal,1403.67496891457
2025-04-07 03:38:00,False,hurd,Normal,1414.2681654971052
2025-04-07 03:39:00,False,hurd,Normal,1419.068304188556
2025-04-07 03:40:00,False,hurd,Normal,1425.4954309675077
2025-04-07 03:41:00,False,hurd,Normal,1421.285477818292
2025-04-07 03:42:00,False,hurd,Normal,1396.1784914299153
2025-04-07 03:43:00,False,hurd,Normal,1424.5126208363154
2025-04-07 03:44:00,False,hurd,Normal,1411.599352215833
2025-04-07 03:45:00,False,hurd,Normal,1410.8098340081456
2025-04-07 03:46:00,False,hurd,Normal,1432.1785877046432
2025-04-07 03:47:00,False,hurd,Normal,1410.0613871875296
2025-04-07 03:48:00,False,hurd,Normal,1415.6430620285364
2025-04-07 03:49:00,False,hurd,Normal,1420.216708730624
2025-04-07 03:50:00,False,hurd,Normal,1428.4002226388277
2025-04-07 03:51:00,False,hurd,Normal,1435.8916330801896
2025-04-07 03:52:00,False,hurd,Normal,1437.8237586406647
2025-04-07 03:53:00,False,hurd,Normal,1429.236627524606
2025-04-07 03:54:00,False,hurd,Normal,1429.4123669523972
2025-04-07 03:55:00,False,hurd,Normal,1413.29462780974
2025-04-07 03:56:00,False,hurd,Normal,1416.3365370999993
2025-04-07 03:57:00,False,hurd,Normal,1428.0095382148893
2025-04-07 03:58:00,False,hurd,Normal,1435.5819316842933
2025-04-07 03:59:00,False,hurd,Normal,1419.3282415798974
2025-04-07 04:00:00,False,hurd,Normal,1427.9615006631082
2025-04-07 04:01:00,False,hurd,Normal,1442.7276007184862
2025-04-07 04:02:00,False,hurd,Normal,1415.301219885936
2025-04-07 04:03:00,False,hurd,Normal,1433.071013748576
2025-04-07 04:04:00,False,hurd,Normal,1420.9616955873375
2025-04-07 04:05:00,False,hurd,Normal,1415.103504275979
2025-04-07 04:06:00,False,hurd,Normal,1432.899468898234
2025-04-07 04:07:00,False,hurd,Normal,1438.2355049004207
2025-04-07 04:08:00,False,hurd,Normal,1433.1998737321433
2025-04-07 04:09:00,False,hurd,Normal,1434.1814826868235
2025-04-07 04:10:00,False,hurd,Normal,1427.2845939011693
2025-04-07 04:11:00,False,hurd,Normal,1429.1688460172236
2025-04-07 04:12:00,False,hurd,Normal,1424.1437403988014
2025-04-07 04:13:00,False,hurd,Normal,1418.880198478018
2025-04-07 04:14:00,False,hurd,Normal,1436.5480465421585
2025-04-07 04:15:00,False,hurd,Normal,1421.8045022195265
2025-04-07 04:16:00,False,hurd,Normal,1438.0187365403115
2025-04-07 04:17:00,False,hurd,Normal,1423.9558219864043
2025-04-07 04:18:00,False,hurd,Normal,1421.6690249623275
2025-04-07 04:19:00,False,hurd,Normal,1434.7473612848312
2025-04-07 04:20:00,False,hurd,Normal,1415.6366701824527
2025-04-07 04:21:00,False,hurd,Normal,1432.815299982056
2025-04-07 04:22:00,False,hurd,Normal,1412.4184241068278
2025-04-07 04:23:00,False,hurd,Normal,1419.3086958652746
2025-04-07 04:24:00,False,hurd,Normal,1427.5205770073371
2025-04-07 04:25:00,False,hurd,Normal,1427.061153503962
2025-04-07 04:26:00,False,hurd,Normal,1434.1753505380545
2025-04-07 04:27:00,False,hurd,Normal,1423.6278775768556
2025-04-07 04:28:00,False,hurd,Normal,1429.1642097988015
2025-04-07 04:29:00,False,hurd,Normal,1433.8195868468356
2025-04-07 04:30:00,False,hurd,Normal,1446.2384789413495
2025-04-07 04:31:00,False,hurd,Normal,1432.1060452012741
2025-04-07 04:32:00,False,hurd,Normal,1436.4180111845344
2025-04-07 04:33:00,False,hurd,Normal,1431.3514806152252
2025-04-07 04:34:00,False,hurd,Normal,1428.377903455776
2025-04-07 04:35:00,False,hurd,Normal,1436.115048597981
2025-04-07 04:36:00,False,hurd,Normal,1449.7114970493224
2025-04-07 04:37:00,False,hurd,Normal,1433.7123119017729
2025-04-07 04:38:00,False,hurd,Normal,1426.4984387323107
2025-04-07 04:39:00,False,hurd,Normal,1431.4473639865196
2025-04-07 04:40:00,False,hurd,Normal,1419.6301601946545
2025-04-07 04:41:00,False,hurd,Normal,1427.507707810241
2025-04-07 04:42:00,False,hurd,Normal,1431.9900897864359
2025-04-07 04:43:00,False,hurd,Normal,1419.3660221521307
2025-04-07 04:44:00,False,hurd,Normal,1441.5160021898407
2025-04-07 04:45:00,False,hurd,Normal,1444.2470864847778
2025-04-07 04:46:00,False,hurd,Normal,1441.1786025853962
2025-04-07 04:47:00,False,hurd,Normal,1441.8950202204192
2025-04-07 04:48:00,False,hurd,Normal,1433.677218163577
2025-04-07 04:49:00,False,hurd,Normal,1412.8917324829133
2025-04-07 04:50:00,False,hurd,Normal,1427.2424091862881
2025-04-07 04:51:00,False,hurd,Normal,1438.3469215665646
2025-04-07 04:52:00,False,hurd,Normal,1434.3844465842017
2025-04-07 04:53:00,False,hurd,Normal,1440.0106456154806
2025-04-07 04:54:00,False,hurd,Normal,1417.5198845350383
2025-04-07 04:55:00,False,hurd,Normal,1438.671622232991
2025-04-07 04:56:00,False,hurd,Normal,1446.7518196475132
2025-04-07 04:57:00,False,hurd,Normal,1444.8815616049023
2025-04-07 04:58:00,False,hurd,Normal,1439.6326171696728
2025-04-07 04:59:00,False,hurd,Normal,1439.2223285612783
2025-04-07 05:00:00,False,hurd,Normal,1425.143488595057
2025-04-07 05:01:00,False,hurd,Normal,1428.616612672844
2025-04-07 05:02:00,False,hurd,Normal,1446.6282412803141
2025-04-07 05:03:00,False,hurd,Normal,1421.6184931033283
2025-04-07 05:04:00,False,hurd,Normal,1419.0470251380852
2025-04-07 05:05:00,False,hurd,Normal,1424.2305995489144
2025-04-07 05:06:00,False,hurd,Normal,1438.7100914631537
2025-04-07 05:07:00,False,hurd,Normal,1445.9495429477251
2025-04-07 05:08:00,False,hurd,Normal,1433.554557785333
2025-04-07 05:09:00,False,hurd,Normal,1425.6190624309106
2025-04-07 05:10:00,False,hurd,Normal,1439.630608778631
2025-04-07 05:11:00,False,hurd,Normal,1429.276514910656
2025-04-07 05:12:00,False,hurd,Normal,1448.0851292136022
2025-04-07 05:13:00,False,hurd,Normal,1430.970493985377
2025-04-07 05:14:00,False,hurd,Normal,1436.810890253707
2025-04-07 05:15:00,False,hurd,Normal,1442.9084420584732
2025-04-07 05:16:00,False,hurd,Normal,1426.9440610624122
2025-04-07 05:17:00,False,hurd,Normal,1447.6360592349738
2025-04-07 05:18:00,False,hurd,Normal,1441.2230336551854
2025-04-07 05:19:00,False,hurd,Normal,1444.0670829098774
2025-04-07 05:20:00,False,hurd,Normal,1442.8599397019152
2025-04-07 05:21:00,False,hurd,Normal,1447.9399810000386
2025-04-07 05:22:00,False,hurd,Normal,1418.2099917141904
2025-04-07 05:23:00,False,hurd,Normal,1422.9120028095526
2025-04-07 05:24:00,False,hurd,Normal,1424.5621618445437
2025-04-07 05:25:00,False,hurd,Normal,1441.9498253585807
2025-04-07 05:26:00,False,hurd,Normal,1446.6712619395316
2025-04-07 05:27:00,False,hurd,Normal,1425.0216053992265
2025-04-07 05:28:00,False,hurd,Normal,1438.3011808853487
2025-04-07 05:29:00,False,hurd,Normal,1424.792013399255
2025-04-07 05:30:00,False,hurd,Normal,1426.2221403368985
2025-04-07 05:31:00,False,hurd,Normal,1422.5892473240008
2025-04-07 05:32:00,False,hurd,Normal,1421.2523978410088
2025-04-07 05:33:00,False,hurd,Normal,1440.905252924267
2025-04-07 05:34:00,False,hurd,Normal,1444.2152033474802
2025-04-07 05:35:00,False,hurd,Normal,1427.3577901298427
2025-04-07 05:36:00,False,hurd,Normal,1435.3766450029573
2025-04-07 05:37:00,False,hurd,Normal,1445.855814692112
2025-04-07 05:38:00,False,hurd,Normal,1453.6702510090308
2025-04-07 05:39:00,False,hurd,Normal,1430.7361875998922
2025-04-07 05:40:00,False,hurd,Normal,1440.4537128277586
2025-04-07 05:41:00,False,hurd,Normal,1429.4702377911917
2025-04-07 05:42:00,False,hurd,Normal,1447.863822738557
2025-04-07 05:43:00,False,hurd,Normal,1460.4777014699462
2025-04-07 05:44:00,False,hurd,Normal,1437.8778082246727
2025-04-07 05:45:00,False,hurd,Normal,1449.544629657405
2025-04-07 05:46:00,False,hurd,Normal,1445.6735080674766
2025-04-07 05:47:00,False,hurd,Normal,1431.3045656285005
2025-04-07 05:48:00,False,hurd,Normal,1429.4030807945917
2025-04-07 05:49:00,False,hurd,Normal,1440.4454479475037
2025-04-07 05:50:00,False,hurd,Normal,1445.2797308062156
2025-04-07 05:51:00,False,hurd,Normal,1441.3285213304528
2025-04-07 05:52:00,False,hurd,Normal,1435.3122371010393
2025-04-07 05:53:00,False,hurd,Normal,1439.070107016199
2025-04-07 05:54:00,False,hurd,Normal,1447.403127047719
2025-04-07 05:55:00,False,hurd,Normal,1439.3031800960114
2025-04-07 05:56:00,False,hurd,Normal,1425.9238794504377
2025-04-07 05:57:00,False,hurd,Normal,1445.027902190142
2025-04-07 05:58:00,False,hurd,Normal,1449.0288457788702
2025-04-07 05:59:00,False,hurd,Normal,1444.286777614602
2025-04-07 06:00:00,False,hurd,Normal,1460.4118974059506
2025-04-07 06:01:00,False,hurd,Normal,1436.43399252513
2025-04-07 06:02:00,False,hurd,Normal,1434.1560957935967
2025-04-07 06:03:00,False,hurd,Normal,1426.1905055425032
2025-04-07 06:04:00,False,hurd,Normal,1425.9774777188904
2025-04-07 06:05:00,False,hurd,Normal,1450.4632202796297
2025-04-07 06:06:00,False,hurd,Normal,1421.5786843369713
2025-04-07 06:07:00,False,hurd,Normal,1440.0163537150747
2025-04-07 06:08:00,False,hurd,Normal,1432.5622188712737
2025-04-07 06:09:00,False,hurd,Normal,1430.5128743379103
2025-04-07 06:10:00,False,hurd,Normal,1441.552322648401
2025-04-07 06:11:00,False,hurd,Normal,1449.7810518925764
2025-04-07 06:12:00,False,hurd,Normal,1440.7845130620415
2025-04-07 06:13:00,False,hurd,Normal,1466.876029388601
2025-04-07 06:14:00,False,hurd,Normal,1435.9607251231444
2025-04-07 06:15:00,False,hurd,Normal,1451.5380085982144
2025-04-07 06:16:00,False,hurd,Normal,1457.584392827098
2025-04-07 06:17:00,False,hurd,Normal,1435.1887825585593
2025-04-07 06:18:00,False,hurd,Normal,1452.3660049730834
2025-04-07 06:19:00,False,hurd,Normal,1457.7566942346043
2025-04-07 06:20:00,False,hurd,Normal,1451.6031602450253
2025-04-07 06:21:00,False,hurd,Normal,1440.891431673668
2025-04-07 06:22:00,False,hurd,Normal,1444.578921851862
2025-04-07 06:23:00,False,hurd,Normal,1451.5921254774287
2025-04-07 06:24:00,False,hurd,Normal,1449.382501065752
2025-04-07 06:25:00,False,hurd,Normal,1456.3497571131095
2025-04-07 06:26:00,False,hurd,Normal,1454.3117454107487
2025-04-07 06:27:00,False,hurd,Normal,1441.9707847797172
2025-04-07 06:28:00,False,hurd,Normal,1447.7411718192957
2025-04-07 06:29:00,False,hurd,Normal,1448.042300618277
2025-04-07 06:30:00,False,hurd,Normal,1445.9766221666587
2025-04-07 06:31:00,False,hurd,Normal,1460.925288516784
2025-04-07 06:32:00,False,hurd,Normal,1439.0901323973578
2025-04-07 06:33:00,False,hurd,Normal,1453.7367624495353
2025-04-07 06:34:00,False,hurd,Normal,1445.6702340927757
2025-04-07 06:35:00,False,hurd,Normal,1451.5200355420982
2025-04-07 06:36:00,False,hurd,Normal,1445.95123164405
2025-04-07 06:37:00,False,hurd,Normal,1461.8009079815174
2025-04-07 06:38:00,False,hurd,Normal,1447.0827306765607
2025-04-07 06:39:00,False,hurd,Normal,1447.1682129587964
2025-04-07 06:40:00,False,hurd,Normal,1470.2478405296072
2025-04-07 06:41:00,False,hurd,Normal,1442.8035329447177
2025-04-07 06:42:00,False,hurd,Normal,1446.0545985623928
2025-04-07 06:43:00,False,hurd,Normal,1449.4160348684431
2025-04-07 06:44:00,False,hurd,Normal,1436.8643359590928
2025-04-07 06:45:00,False,hurd,Normal,1443.6865979942918
2025-04-07 06:46:00,False,hurd,Normal,1457.973852250688
2025-04-07 06:47:00,False,hurd,Normal,1425.605530744003
2025-04-07 06:48:00,False,hurd,Normal,1464.6319502227436
2025-04-07 06:49:00,False,hurd,Normal,1441.8036810208591
2025-04-07 06:50:00,False,hurd,Normal,1457.6528534692598
2025-04-07 06:51:00,False,hurd,Normal,1457.2946598525505
2025-04-07 06:52:00,False,hurd,Normal,1449.6246934083385
2025-04-07 06:53:00,False,hurd,Normal,1430.6290434939199
2025-04-07 06:54:00,False,hurd,Normal,1449.0950418344291
2025-04-07 06:55:00,False,hurd,Normal,1443.589409449254
2025-04-07 06:56:00,False,hurd,Normal,1458.2968792556812
2025-04-07 06:57:00,False,hurd,Normal,1441.4588637082718
2025-04-07 06:58:00,False,hurd,Normal,1461.7825713225461
2025-04-07 06:59:00,False,hurd,Normal,1437.8233592983202
2025-04-07 07:00:00,False,hurd,Normal,1452.1937328332037
2025-04-07 07:01:00,False,hurd,Normal,1442.8015971715924
2025-04-07 07:02:00,False,hurd,Normal,1440.9657709255152
2025-04-07 07:03:00,False,hurd,Normal,1430.0195215421738
2025-04-07 07:04:00,False,hurd,Normal,1437.3339892671193
2025-04-07 07:05:00,False,hurd,Normal,1445.7412514916953
2025-04-07 07:06:00,False,hurd,Normal,1447.8245396346888
2025-04-07 07:07:00,False,hurd,Normal,1461.0767762964051
2025-04-07 07:08:00,False,hurd,Normal,1464.5171574742492
2025-04-07 07:09:00,False,hurd,Normal,1452.1613431222365
2025-04-07 07:10:00,False,hurd,Normal,1433.1363486129828
2025-04-07 07:11:00,False,hurd,Normal,1440.3174886437812
2025-04-07 07:12:00,False,hurd,Normal,1442.1756438067575
2025-04-07 07:13:00,False,hurd,Normal,1447.9540413180148
2025-04-07 07:14:00,False,hurd,Normal,1444.4722788501967
