timestamp,is_anomaly,state,label,average_weight,bales,total_weight
2025-04-07 03:24:00,False,run,Normal,272.18408680509856,9.197335711350766,2464.8488401151485
2025-04-07 03:25:00,False,run,Normal,272.37320505049763,9.047687767069693,2468.669934395276
2025-04-07 03:26:00,False,run,Normal,272.34054815794116,9.150741903348903,2478.928975275231
2025-04-07 03:27:00,False,run,Normal,271.79600989175265,9.070210836004694,2505.6184526723746
2025-04-07 03:28:00,False,run,Normal,272.6398308125499,9.15381205753013,2465.208199437901
2025-04-07 03:29:00,False,run,Normal,272.38098825865427,9.352925285632725,2500.1748026355986
2025-04-07 03:30:00,False,run,Normal,272.1691123381578,9.279783876626434,2495.19583525085
2025-04-07 03:31:00,False,run,Normal,271.7596440927861,9.275916969267112,2462.2815026054427
2025-04-07 03:32:00,False,run,Normal,272.19520502971983,9.260775107016135,2464.307014110389
2025-04-07 03:33:00,False,run,Normal,272.00590826638296,9.27423975971643,2480.160288407371
2025-04-07 03:34:00,False,run,Normal,272.4471577287139,9.053543389019362,2523.446784754072
2025-04-07 03:35:00,False,run,Normal,272.2189561912139,9.164769879304862,2484.3733227663497
2025-04-07 03:36:00,False,run,Normal,272.1438424003121,9.140191668155758,2479.645213581673
2025-04-07 03:37:00,False,run,Normal,272.6832380087866,9.332798667925227,2484.368636304335
2025-04-07 03:38:00,False,run,Normal,272.23654508012174,9.057517977801318,2464.0510165954106
2025-04-07 03:39:00,False,run,Normal,271.8689737625499,9.20255505338755,2499.3525158529956
2025-04-07 03:40:00,False,run,Normal,272.4640719255806,9.148378366563541,2478.796522812527
2025-04-07 03:41:00,False,run,Normal,272.1066841035946,9.141262766875618,2465.79994409884
2025-04-07 03:42:00,False,run,Normal,272.0974831896022,9.167901371187073,2486.550700573373
2025-04-07 03:43:00,False,run,Normal,272.15838409012923,9.313428329395867,2495.2897311853594
2025-04-07 03:44:00,False,run,Normal,272.4648299757985,9.268138782721131,2486.828822989601
2025-04-07 03:45:00,False,run,Normal,272.3561046352065,9.16504549427136,2511.04452506834
2025-04-07 03:46:00,False,run,Normal,272.4452614792801,9.231109308822537,2451.700976710342
2025-04-07 03:47:00,False,run,Normal,272.4606585454292,9.196806546191205,2469.0199765479406
2025-04-07 03:48:00,False,run,Normal,272.58783055602663,9.331300161914378,2496.6904044097073
2025-04-07 03:49:00,False,run,Normal,272.5597188197797,9.29170529099897,2486.1967302264366
2025-04-07 03:50:00,False,run,Normal,272.05453209800305,9.114937259924975,2484.590195540722
2025-04-07 03:51:00,False,run,Normal,272.54535579671887,9.253368812190272,2493.8329541107128
2025-04-07 03:52:00,False,run,Normal,272.3477787390086,9.19828729206634,2485.4818336257886
2025-04-07 03:53:00,False,run,Normal,272.8315718820776,9.18737220746069,2488.5802908130895
2025-04-07 03:54:00,False,run,Normal,271.9516659297738,9.278163844899474,2475.2752897922715
2025-04-07 03:55:00,False,run,Normal,272.3258554816206,9.491095067377891,2492.681388682582
2025-04-07 03:56:00,False,run,Normal,272.2261087499375,9.232137941995544,2478.14535511501
2025-04-07 03:57:00,False,run,Normal,272.23356901581025,9.200449631482112,2476.215276928114
2025-04-07 03:58:00,False,run,Normal,272.2754101871128,9.234800781917508,2478.128464367801
2025-04-07 03:59:00,False,run,Normal,272.02831675404013,9.632578880309923,2486.61830061513
2025-04-07 04:00:00,False,run,Normal,272.30516907317417,9.031432419442096,2495.743654559555
2025-04-07 04:01:00,False,run,Normal,272.0682143910673,9.223309805560053,2491.7192188840236
2025-04-07 04:02:00,False,run,Normal,272.43973722099656,9.078540292583277,2481.027398971962
2025-04-07 04:03:00,False,run,Normal,272.1567381718575,9.21926621908701,2489.3380768033758
2025-04-07 04:04:00,False,run,Normal,272.0500479836653,9.120943610530023,2480.3556443089906
2025-04-07 04:05:00,False,run,Normal,271.88812101972485,9.292864468352688,2478.2670239541685
2025-04-07 04:06:00,False,run,Normal,272.2746864647777,9.184327692452827,2468.167661681088
2025-04-07 04:07:00,False,run,Normal,272.1646956286175,9.189081253883788,2460.5506696095767
2025-04-07 04:08:00,False,run,Normal,272.27487081283,9.086147254661592,2506.487712378693
2025-04-07 04:09:00,False,run,Normal,272.735610224377,9.317794547658766,2461.8587897647385
2025-04-07 04:10:00,False,run,Normal,272.67527325651105,9.193979444862306,2481.707158469619
2025-04-07 04:11:00,False,run,Normal,272.87037750671317,9.413907007691279,2526.756587815394
2025-04-07 04:12:00,False,run,Normal,272.6308396223205,9.353190141161111,2467.456265010323
2025-04-07 04:13:00,False,run,Normal,272.9442697756942,9.237174507155768,2475.9989125769025
2025-04-07 04:14:00,False,run,Normal,272.4065375318065,9.434300968546736,2489.405176804913
2025-04-07 04:15:00,False,run,Normal,272.75946125108584,9.225635885085925,2470.4175834637504
2025-04-07 04:16:00,False,run,Normal,271.9538915982499,9.299381320141514,2490.719276832536
2025-04-07 04:17:00,False,run,Normal,272.30398733631426,9.254909165276612,2504.746580461274
2025-04-07 04:18:00,False,run,Normal,271.62187086966435,9.463817449689566,2464.6984902222157
2025-04-07 04:19:00,False,run,Normal,272.58183060611196,9.178306067644137,2522.1612461350865
2025-04-07 04:20:00,False,run,Normal,272.45484346295524,9.255834892398353,2501.518706973587
2025-04-07 04:21:00,False,run,Normal,272.84953974183793,9.283247644280044,2518.20335394316
2025-04-07 04:22:00,False,run,Normal,272.3198305592482,9.308559095445267,2474.1130724197205
2025-04-07 04:23:00,False,run,Normal,272.0232463639791,9.177727559324133,2513.275659126409
2025-04-07 04:24:00,False,run,Normal,272.53224393045514,9.220292254777936,2479.56486084331
2025-04-07 04:25:00,False,run,Normal,272.90640038430803,9.377890891381487,2505.5189304720097
2025-04-07 04:26:00,False,run,Normal,272.1325788293567,9.47502212458326,2487.5635108456713
2025-04-07 04:27:00,False,run,Normal,272.02535928088565,9.298004297999626,2503.0822771349312
2025-04-07 04:28:00,False,run,Normal,273.2935330115902,9.207665372887893,2477.312420192439
2025-04-07 04:29:00,False,run,Normal,272.7084612115477,9.238574676207072,2480.6463755734158
2025-04-07 04:30:00,False,run,Normal,272.8801627132645,9.274673891521468,2476.548902246206
2025-04-07 04:31:00,False,run,Normal,273.28142133775145,9.300082452799305,2481.7470900120807
2025-04-07 04:32:00,False,run,Normal,272.52723145728066,9.3515691116602,2522.01852556929
2025-04-07 04:33:00,False,run,Normal,272.6960950136849,9.22794776127186,2469.7564936141534
2025-04-07 04:34:00,False,run,Normal,272.75889776303535,9.214171680502648,2468.195659154255
2025-04-07 04:35:00,False,run,Normal,273.087583802981,9.160879122112958,2506.770672966343
2025-04-07 04:36:00,False,run,Normal,272.5396069293375,9.353269910500162,2517.4524250911577
2025-04-07 04:37:00,False,run,Normal,272.90772360754227,9.248791692728933,2488.9787888425103
2025-04-07 04:38:00,False,run,Normal,273.074517314603,9.443077555841194,2520.9885907692837
2025-04-07 04:39:00,False,run,Normal,272.4179716571782,9.322189691254456,2497.7751886615474
2025-04-07 04:40:00,False,run,Normal,272.73670333055486,9.417149354064057,2484.227304927792
2025-04-07 04:41:00,False,run,Normal,273.08554878143565,9.462418826995393,2479.330009518982
2025-04-07 04:42:00,False,run,Normal,272.5956315521992,9.248164624206115,2479.4053012132445
2025-04-07 04:43:00,False,run,Normal,272.86032687222166,9.259866695959863,2487.2387634456713
2025-04-07 04:44:00,False,run,Normal,272.68459592338223,9.415576791436129,2491.756975123208
2025-04-07 04:45:00,False,run,Normal,272.40435084329175,9.43369890245508,2491.9105117592826
2025-04-07 04:46:00,False,run,Normal,272.2692898492207,9.468448432017814,2478.3656425449767
2025-04-07 04:47:00,False,run,Normal,271.7528419241251,9.408576092626447,2468.947966792395
2025-04-07 04:48:00,False,run,Normal,272.6581071511366,9.034163003300826,2498.2094789982216
2025-04-07 04:49:00,False,run,Normal,272.57585100561465,9.108645655774268,2487.176849764688
2025-04-07 04:50:00,False,run,Normal,272.9236423329415,9.392107720752948,2506.4842484573232
2025-04-07 04:51:00,False,run,Normal,273.39209765378223,9.26518978167298,2509.451029949647
2025-04-07 04:52:00,False,run,Normal,273.07955445960096,9.471414123410122,2493.3268229654054
2025-04-07 04:53:00,False,run,Normal,273.1848096073765,9.30376007725055,2490.1462189686977
2025-04-07 04:54:00,False,run,Normal,272.7367971889656,9.483638571300045,2490.581476193528
2025-04-07 04:55:00,False,run,Normal,272.4656261613415,9.39567282891838,2472.787614627921
2025-04-07 04:56:00,False,run,Normal,272.2875078519124,9.42169593726188,2494.962878941288
2025-04-07 04:57:00,False,run,Normal,272.9291268223419,9.466784515235485,2509.021676640309
2025-04-07 04:58:00,False,run,Normal,273.205836995098,9.229984509803142,2528.235986287404
2025-04-07 04:59:00,False,run,Normal,273.1857482611499,9.473788115579996,2498.88033137093
2025-04-07 05:00:00,False,run,Normal,272.84995556600563,9.267479331453657,2503.5509017451072
2025-04-07 05:01:00,False,run,Normal,272.5483297733979,9.274308031082109,2493.431897639547
2025-04-07 05:02:00,False,run,Normal,272.94462920219934,9.19859311128876,2520.081733965117
2025-04-07 05:03:00,False,run,Normal,273.0129576751348,9.620703654591972,2514.489572414899
2025-04-07 05:04:00,False,run,Normal,272.98339402031695,9.425073479460636,2511.7135278757164
2025-04-07 05:05:00,False,run,Normal,272.8734584658505,9.281750471949481,2523.6635858065715
2025-04-07 05:06:00,False,run,Normal,273.4926172369818,9.5115434161604,2509.574642495633
2025-04-07 05:07:00,False,run,Normal,273.12213343474923,9.39733323180611,2522.281994584581
2025-04-07 05:08:00,False,run,Normal,272.44333408156433,9.250048146041676,2495.3087655688055
2025-04-07 05:09:00,False,run,Normal,272.44296349870405,9.525594572591672,2512.7349091803935
2025-04-07 05:10:00,False,run,Normal,272.54273827727303,9.166553086805205,2488.418517183757
2025-04-07 05:11:00,False,run,Normal,273.3118399933738,9.320435013761719,2494.9894666829923
2025-04-07 05:12:00,False,run,Normal,273.6178817432786,9.310299861014952,2498.673248997959
2025-04-07 05:13:00,False,run,Normal,272.70658700638234,9.348800493849641,2523.4669361657066
2025-04-07 05:14:00,False,run,Normal,272.3696721202805,9.425303699464644,2520.013381343814
2025-04-07 05:15:00,False,run,Normal,272.67722557037416,9.385674244186738,2498.582499941548
2025-04-07 05:16:00,False,run,Normal,272.640504518844,9.418171982920189,2519.010763014177
2025-04-07 05:17:00,False,run,Normal,272.6849994949852,9.516735991604714,2503.9469724616783
2025-04-07 05:18:00,False,run,Normal,272.9562263212178,9.508483663685748,2493.9471953764432
2025-04-07 05:19:00,False,run,Normal,273.02479893864916,9.415002014415135,2512.037725039268
2025-04-07 05:20:00,False,run,Normal,272.7912796652589,9.392274270824416,2510.658146098202
2025-04-07 05:21:00,False,run,Normal,272.8064732480151,9.279773028271217,2507.117080760845
2025-04-07 05:22:00,False,run,Normal,272.98746988122025,9.499770430724535,2526.039117257104
2025-04-07 05:23:00,False,run,Normal,273.15878637420195,9.540062076229873,2491.6081833932312
2025-04-07 05:24:00,False,run,Normal,272.21449122248333,9.42182775103061,2503.100914426365
2025-04-07 05:25:00,False,run,Normal,272.60274943466356,9.333797526130214,2510.575155070532
2025-04-07 05:26:00,False,run,Normal,273.3004034269768,9.204387599638947,2501.9675310847106
2025-04-07 05:27:00,False,run,Normal,273.01598522918084,9.533582180181133,2525.753629004968
2025-04-07 05:28:00,False,run,Normal,272.57083667737584,9.488460863765521,2526.1153275846214
2025-04-07 05:29:00,False,run,Normal,273.36904866802934,9.45085494155074,2511.067362781793
2025-04-07 05:30:00,False,run,Normal,272.63278897387966,9.486423971676231,2520.5162039403053
2025-04-07 05:31:00,False,run,Normal,273.1893079255532,9.44435554542255,2496.635735824572
2025-04-07 05:32:00,False,run,Normal,272.5032395338693,9.2111188981796,2532.7749388725356
